"line","song_id","song_name","artist_id","artist_name","song_line","album"
"Oh, my daddy said shoot (Woo)",2461236,"Daddy Lessons",498,"Beyoncé",46,"Lemonade"
"Ooh (Woo)",2461236,"Daddy Lessons",498,"Beyoncé",47,"Lemonade"
"Ooh (Woo)",2461236,"Daddy Lessons",498,"Beyoncé",48,"Lemonade"
"Ooh (Yee)",2461236,"Daddy Lessons",498,"Beyoncé",49,"Lemonade"
"Ooh (Yee-haw)",2461236,"Daddy Lessons",498,"Beyoncé",50,"Lemonade"
"My daddy warned me about men like you",2461236,"Daddy Lessons",498,"Beyoncé",51,"Lemonade"
"He said, ""Baby girl, he's playing you, he's playing you"" (Ooh)",2461236,"Daddy Lessons",498,"Beyoncé",52,"Lemonade"
"My daddy warned me about men like you",2461236,"Daddy Lessons",498,"Beyoncé",53,"Lemonade"
"He said, ""Baby girl, he's playing you, he's playing you (Ooh)",2461236,"Daddy Lessons",498,"Beyoncé",54,"Lemonade"
"'Cause when trouble comes in town and men like me come around""",2461236,"Daddy Lessons",498,"Beyoncé",55,"Lemonade"
"Oh, my daddy said shoot (Yee)",2461236,"Daddy Lessons",498,"Beyoncé",56,"Lemonade"
"Oh, my daddy said shoot (Yee-haw)",2461236,"Daddy Lessons",498,"Beyoncé",57,"Lemonade"
"""'Cause when trouble comes to town and men like me come around""",2461236,"Daddy Lessons",498,"Beyoncé",58,"Lemonade"
"Oh, my daddy said shoot",2461236,"Daddy Lessons",498,"Beyoncé",59,"Lemonade"
"Oh, my daddy said shoot",2461236,"Daddy Lessons",498,"Beyoncé",60,"Lemonade"
"(Good job, Bey)",2461236,"Daddy Lessons",498,"Beyoncé",61,"Lemonade"
"I just wanna show you how much I appreciate you, yes",58365,"Dance for You",498,"Beyoncé",1,"4"
"Wanna show you how much I'm dedicated to you, yes",58365,"Dance for You",498,"Beyoncé",2,"4"
"Wanna show you how much I will forever be true, yes",58365,"Dance for You",498,"Beyoncé",3,"4"
"Wanna show you how much you got your girl feeling good, yes",58365,"Dance for You",498,"Beyoncé",4,"4"
"Wanna show you how much, how much you understood, yes",58365,"Dance for You",498,"Beyoncé",5,"4"
"Wanna show you how much I value what you say",58365,"Dance for You",498,"Beyoncé",6,"4"
"Not only are you loyal, you're patient with me babe, yes",58365,"Dance for You",498,"Beyoncé",7,"4"
"Wanna show you how much I really care about your heart",58365,"Dance for You",498,"Beyoncé",8,"4"
"Wanna show you how much I hate being apart, yes",58365,"Dance for You",498,"Beyoncé",9,"4"
"Wanna show you show you show you till you through with me",58365,"Dance for You",498,"Beyoncé",10,"4"
"I wanna keep it how it is but you can never say how it used to be!",58365,"Dance for You",498,"Beyoncé",11,"4"
"Loving you is really all that's on my mind",58365,"Dance for You",498,"Beyoncé",12,"4"
"And I can't help but to think about it day and night",58365,"Dance for You",498,"Beyoncé",13,"4"
"I wanna make that body rock",58365,"Dance for You",498,"Beyoncé",14,"4"
"Sit back and watch!",58365,"Dance for You",498,"Beyoncé",15,"4"
"Tonight I'm gonna dance for you, oh",58365,"Dance for You",498,"Beyoncé",16,"4"
"Tonight I'm gonna dance for you, oh",58365,"Dance for You",498,"Beyoncé",17,"4"
"Tonight I'm gonna put my body on your body",58365,"Dance for You",498,"Beyoncé",18,"4"
"Boy, I like it when you watch me, ah",58365,"Dance for You",498,"Beyoncé",19,"4"
"Tonight it's going down",58365,"Dance for You",498,"Beyoncé",20,"4"
"I'll be rocking on my babe, rocking, rocking on my babe",58365,"Dance for You",498,"Beyoncé",21,"4"
"Swirling on my babe, swirling, swirling on my babe",58365,"Dance for You",498,"Beyoncé",22,"4"
"Baby, let me put my body on your body",58365,"Dance for You",498,"Beyoncé",23,"4"
"Promise not to tell nobody",58365,"Dance for You",498,"Beyoncé",24,"4"
"'Cause it's about to go down",58365,"Dance for You",498,"Beyoncé",25,"4"
"You'll never need two 'cause I will be your number one",58365,"Dance for You",498,"Beyoncé",26,"4"
"Them other chicks are superficial",58365,"Dance for You",498,"Beyoncé",27,"4"
"But I know you know I'm the one",58365,"Dance for You",498,"Beyoncé",28,"4"
"That's why I'm all into you",58365,"Dance for You",498,"Beyoncé",29,"4"
"'Cause I can recognize that you know that",58365,"Dance for You",498,"Beyoncé",30,"4"
"That's why I'm backing this thing back",58365,"Dance for You",498,"Beyoncé",31,"4"
"Pop-popping this thing back",58365,"Dance for You",498,"Beyoncé",32,"4"
"Drop, drop, drop-dropping this thing back",58365,"Dance for You",498,"Beyoncé",33,"4"
"This is for the time you gave me flowers",58365,"Dance for You",498,"Beyoncé",34,"4"
"For the world that is ours",58365,"Dance for You",498,"Beyoncé",35,"4"
"For the mula, for the power of love",58365,"Dance for You",498,"Beyoncé",36,"4"
"And no I won't never ever e-ever give you up",58365,"Dance for You",498,"Beyoncé",37,"4"
"And I wanna say thank you in case I don't thank you enough",58365,"Dance for You",498,"Beyoncé",38,"4"
"A woman in the street and a freak in the you know what",58365,"Dance for You",498,"Beyoncé",39,"4"
"Sit back, sit back, it's the pre-game show",58365,"Dance for You",498,"Beyoncé",40,"4"
"Daddy, you know what's up",58365,"Dance for You",498,"Beyoncé",41,"4"
"Loving you is really all that's on my mind",58365,"Dance for You",498,"Beyoncé",42,"4"
"And I can't help but to think about it day and night",58365,"Dance for You",498,"Beyoncé",43,"4"
"I wanna make that body rock",58365,"Dance for You",498,"Beyoncé",44,"4"
"Sit back and watch",58365,"Dance for You",498,"Beyoncé",45,"4"
"Tonight I'm gonna dance for you, oh",58365,"Dance for You",498,"Beyoncé",46,"4"
"Tonight I'm gonna dance for you, oh",58365,"Dance for You",498,"Beyoncé",47,"4"
"Tonight I'm gonna put my body on your body",58365,"Dance for You",498,"Beyoncé",48,"4"
"Boy, I like it when you watch me, ah",58365,"Dance for You",498,"Beyoncé",49,"4"
"Tonight it's going down",58365,"Dance for You",498,"Beyoncé",50,"4"
"I'll be rocking on my babe, rocking, rocking on my babe",58365,"Dance for You",498,"Beyoncé",51,"4"
"I'll be swirling on my babe, swirling, swirling on you, babe",58365,"Dance for You",498,"Beyoncé",52,"4"
"I wanna put my body on your body",58365,"Dance for You",498,"Beyoncé",53,"4"
"Promise not to tell nobody",58365,"Dance for You",498,"Beyoncé",54,"4"
"'Cause it's about to go down",58365,"Dance for You",498,"Beyoncé",55,"4"
"I'm a take this time to show you how much you mean to me",58365,"Dance for You",498,"Beyoncé",56,"4"
"'Cause you are all I need",58365,"Dance for You",498,"Beyoncé",57,"4"
"No money can emphasize",58365,"Dance for You",498,"Beyoncé",58,"4"
"Or describe",58365,"Dance for You",498,"Beyoncé",59,"4"
"The love that's in-between the lines",58365,"Dance for You",498,"Beyoncé",60,"4"
"Boy look into my eyes",58365,"Dance for You",498,"Beyoncé",61,"4"
"While I'm grinding on you",58365,"Dance for You",498,"Beyoncé",62,"4"
"This is beyond sex",58365,"Dance for You",498,"Beyoncé",63,"4"
"I'm high on you",58365,"Dance for You",498,"Beyoncé",64,"4"
"If it's real then you know how I feel",58365,"Dance for You",498,"Beyoncé",65,"4"
"Rocking on you, babe, rocking, rocking on you, babe",58365,"Dance for You",498,"Beyoncé",66,"4"
"Swirling on you, babe",58365,"Dance for You",498,"Beyoncé",67,"4"
"In my mind all I can think about is a frame for our future",58365,"Dance for You",498,"Beyoncé",68,"4"
"And the pictures of the past and a chance to make this love last",58365,"Dance for You",498,"Beyoncé",69,"4"
"Tonight I'm gonna dance for you, oh",58365,"Dance for You",498,"Beyoncé",70,"4"
"Tonight I'm gonna dance for you, oh",58365,"Dance for You",498,"Beyoncé",71,"4"
"Tonight I'm gonna put my body on your body",58365,"Dance for You",498,"Beyoncé",72,"4"
"Boy I like it when you watch me, ah",58365,"Dance for You",498,"Beyoncé",73,"4"
"Tonight it's going down",58365,"Dance for You",498,"Beyoncé",74,"4"
"I'll be rocking on my babe, rocking, rocking on my babe",58365,"Dance for You",498,"Beyoncé",75,"4"
"I'll be swirling on my babe, swirling, swirling on my babe",58365,"Dance for You",498,"Beyoncé",76,"4"
"I wanna put my body on your body",58365,"Dance for You",498,"Beyoncé",77,"4"
"Promise not to tell nobody",58365,"Dance for You",498,"Beyoncé",78,"4"
"'Cause it's about to go down",58365,"Dance for You",498,"Beyoncé",79,"4"
"Watch me p-pop it, p-pop it for you, baby",58365,"Dance for You",498,"Beyoncé",80,"4"
"Drop it, drop it, drop it, drop it for you, baby",58365,"Dance for You",498,"Beyoncé",81,"4"
"Watch it, watch it, watch it, watch me roll it, baby",58365,"Dance for You",498,"Beyoncé",82,"4"
"Wanna make that body rock",58365,"Dance for You",498,"Beyoncé",83,"4"
"Sit back and watch me",58365,"Dance for You",498,"Beyoncé",84,"4"
"Watch me p-pop it, p-pop it for you, baby",58365,"Dance for You",498,"Beyoncé",85,"4"
"Drop it, drop it, drop it, drop it for you, baby",58365,"Dance for You",498,"Beyoncé",86,"4"
"Watch it, watch it, watch it, watch me roll it, baby",58365,"Dance for You",498,"Beyoncé",87,"4"
"Wanna make that body rock",58365,"Dance for You",498,"Beyoncé",88,"4"
"Sit back and watch me",58365,"Dance for You",498,"Beyoncé",89,"4"
"If I begged and if I cried",78577,"Disappear",498,"Beyoncé",1,"I Am... Sasha Fierce"
"Would it change the sky tonight?",78577,"Disappear",498,"Beyoncé",2,"I Am... Sasha Fierce"
"Would it give me some light?",78577,"Disappear",498,"Beyoncé",3,"I Am... Sasha Fierce"
"Should I wait for you to call?",78577,"Disappear",498,"Beyoncé",4,"I Am... Sasha Fierce"
"Is there any hope at all?",78577,"Disappear",498,"Beyoncé",5,"I Am... Sasha Fierce"
"Are you drifting by?",78577,"Disappear",498,"Beyoncé",6,"I Am... Sasha Fierce"
"When I think about it",78577,"Disappear",498,"Beyoncé",7,"I Am... Sasha Fierce"
"I know that I was never there or even cared",78577,"Disappear",498,"Beyoncé",8,"I Am... Sasha Fierce"
"The more I think about it",78577,"Disappear",498,"Beyoncé",9,"I Am... Sasha Fierce"
"The less that I was able to share with you",78577,"Disappear",498,"Beyoncé",10,"I Am... Sasha Fierce"
"I try to reach for you, I can almost feel you",78577,"Disappear",498,"Beyoncé",11,"I Am... Sasha Fierce"
"You're nearly here",78577,"Disappear",498,"Beyoncé",12,"I Am... Sasha Fierce"
"And then you disappear (Disappear, disappear, disappear)",78577,"Disappear",498,"Beyoncé",13,"I Am... Sasha Fierce"
"You disappear (Disappear, disappear, disappear)",78577,"Disappear",498,"Beyoncé",14,"I Am... Sasha Fierce"
"And when I lie all by myself",78577,"Disappear",498,"Beyoncé",15,"I Am... Sasha Fierce"
"I see your face, I hear your voice",78577,"Disappear",498,"Beyoncé",16,"I Am... Sasha Fierce"
"My heart stays faithful",78577,"Disappear",498,"Beyoncé",17,"I Am... Sasha Fierce"
"And time has come and time has passed",78577,"Disappear",498,"Beyoncé",18,"I Am... Sasha Fierce"
"If it's good, it's got to last",78577,"Disappear",498,"Beyoncé",19,"I Am... Sasha Fierce"
"It feels so right",78577,"Disappear",498,"Beyoncé",20,"I Am... Sasha Fierce"
"When I think about it",78577,"Disappear",498,"Beyoncé",21,"I Am... Sasha Fierce"
"I know that I was never there or even cared",78577,"Disappear",498,"Beyoncé",22,"I Am... Sasha Fierce"
"The more I think about it",78577,"Disappear",498,"Beyoncé",23,"I Am... Sasha Fierce"
"The less that I was able to share with you",78577,"Disappear",498,"Beyoncé",24,"I Am... Sasha Fierce"
"I try to reach for you, I can almost feel you",78577,"Disappear",498,"Beyoncé",25,"I Am... Sasha Fierce"
"You're nearly here",78577,"Disappear",498,"Beyoncé",26,"I Am... Sasha Fierce"
"And then you disappear (Disappear, disappear, disappear)",78577,"Disappear",498,"Beyoncé",27,"I Am... Sasha Fierce"
"You disappear (Disappear, disappear, disappear)",78577,"Disappear",498,"Beyoncé",28,"I Am... Sasha Fierce"
"You, you disappear",78577,"Disappear",498,"Beyoncé",29,"I Am... Sasha Fierce"
"(Disappear, disappear, disappear)",78577,"Disappear",498,"Beyoncé",30,"I Am... Sasha Fierce"
"I missed all the signs, one at a time",78577,"Disappear",498,"Beyoncé",31,"I Am... Sasha Fierce"
"You were ready",78577,"Disappear",498,"Beyoncé",32,"I Am... Sasha Fierce"
"What did I know?",78577,"Disappear",498,"Beyoncé",33,"I Am... Sasha Fierce"
"Starting our lives",78577,"Disappear",498,"Beyoncé",34,"I Am... Sasha Fierce"
"Now my love, I'm ready to show",78577,"Disappear",498,"Beyoncé",35,"I Am... Sasha Fierce"
"When I think about it",78577,"Disappear",498,"Beyoncé",36,"I Am... Sasha Fierce"
"I know that I was never there or even cared",78577,"Disappear",498,"Beyoncé",37,"I Am... Sasha Fierce"
"The more I think about it",78577,"Disappear",498,"Beyoncé",38,"I Am... Sasha Fierce"
"The less that I was able to share with you",78577,"Disappear",498,"Beyoncé",39,"I Am... Sasha Fierce"
"I try to reach for you, I can almost feel you",78577,"Disappear",498,"Beyoncé",40,"I Am... Sasha Fierce"
"You're nearly here",78577,"Disappear",498,"Beyoncé",41,"I Am... Sasha Fierce"
"And then you disappear",78577,"Disappear",498,"Beyoncé",42,"I Am... Sasha Fierce"
"You disappear, you disappear",78577,"Disappear",498,"Beyoncé",43,"I Am... Sasha Fierce"
"You disappear, disappear",78577,"Disappear",498,"Beyoncé",44,"I Am... Sasha Fierce"
"I'm a-a diva (hey), I'm a, I'm a-a diva (hey)",68973,"Diva",498,"Beyoncé",1,"I Am... Sasha Fierce"
"I'm a, I'm a-a diva (hey), I'm a, I'm a-a diva",68973,"Diva",498,"Beyoncé",2,"I Am... Sasha Fierce"
"I'm a, I'm a-a diva (hey), I'm a, I'm a a diva",68973,"Diva",498,"Beyoncé",3,"I Am... Sasha Fierce"
"I'm a, I'm a a diva (hey), I'm a, I'm a a di...",68973,"Diva",498,"Beyoncé",4,"I Am... Sasha Fierce"
"Na-na-na, diva is a female version of a hustla, of a hustla, of a, of a hustla",68973,"Diva",498,"Beyoncé",5,"I Am... Sasha Fierce"
"Na-na-na, diva is a female version of a hustla, of a hustla, of a, of a hustla",68973,"Diva",498,"Beyoncé",6,"I Am... Sasha Fierce"
